timestamp,region,dc,device_id,device_role,interface,optical_power_dbm,error_count,asic_temp,utilization_pct
1772056584.0519,westus,dc1,Leaf-05,Leaf,Eth1/1,-8.0027,0,56.4700,37.3300
1772056584.0519,westus,dc2,Leaf-01,Leaf,Eth1/1,-7.9770,0,56.7100,47.4600
1772056584.0519,westus,dc2,Leaf-02,Leaf,Eth1/1,-8.0401,0,53.9200,44.1400
1772056584.0519,westus,dc2,Leaf-03,Leaf,Eth1/1,-8.0333,0,53.0900,42.0500
1772056584.0519,westus,dc2,Leaf-04,Leaf,Eth1/1,-7.9744,0,53.9800,35.0000
1772056584.0519,westus,dc2,Leaf-05,Leaf,Eth1/1,-8.0278,0,53.5900,39.4800
1772056585.0522,eastus,dc1,Leaf-01,Leaf,Eth1/1,-8.0386,0,52.9700,32.4200
1772056585.0522,eastus,dc1,Leaf-02,Leaf,Eth1/1,-8.0464,0,52.1500,47.3300
1772056585.0522,eastus,dc1,Leaf-03,Leaf,Eth1/1,-8.0541,0,50.8500,32.5100
1772056585.0522,eastus,dc1,Leaf-04,Leaf,Eth1/1,-7.8802,0,51.7000,34.6600
1772056585.0522,eastus,dc1,Leaf-05,Leaf,Eth1/1,-7.9182,0,54.3500,48.1500
1772056585.0522,eastus,dc2,Leaf-01,Leaf,Eth1/1,-8.0076,0,55.0000,43.5100
1772056585.0522,eastus,dc2,Leaf-02,Leaf,Eth1/1,-7.9366,0,54.1300,38.2200
1772056585.0522,eastus,dc2,Leaf-03,Leaf,Eth1/1,-8.0205,0,56.9600,41.8800
1772056585.0522,eastus,dc2,Leaf-04,Leaf,Eth1/1,-7.9785,0,54.6500,37.9200
1772056585.0522,eastus,dc2,Leaf-05,Leaf,Eth1/1,-7.9923,0,51.4300,42.0200
1772056585.0522,westus,dc1,Leaf-01,Leaf,Eth1/1,-8.0170,0,56.4900,33.6100
1772056585.0522,westus,dc1,Leaf-02,Leaf,Eth1/1,-8.0237,0,55.6500,32.7100
1772056585.0522,westus,dc1,Leaf-03,Leaf,Eth1/1,-8.0597,0,53.7600,38.1900
1772056585.0522,westus,dc1,Leaf-04,Leaf,Eth1/1,-8.1143,0,54.3000,43.2000
1772056585.0522,westus,dc1,Leaf-05,Leaf,Eth1/1,-7.8965,0,57.0800,44.3800
1772056585.0522,westus,dc2,Leaf-01,Leaf,Eth1/1,-7.9303,0,51.0600,31.3200
1772056585.0522,westus,dc2,Leaf-02,Leaf,Eth1/1,-7.9588,0,56.6400,46.6200
1772056585.0522,westus,dc2,Leaf-03,Leaf,Eth1/1,-7.9713,0,52.7100,46.6500
1772056585.0522,westus,dc2,Leaf-04,Leaf,Eth1/1,-7.9612,0,53.6400,44.0200
1772056585.0522,westus,dc2,Leaf-05,Leaf,Eth1/1,-7.9946,0,56.9900,30.4600
1772056586.0517,eastus,dc1,Leaf-01,Leaf,Eth1/1,-8.0634,0,53.6000,41.5200
1772056586.0517,eastus,dc1,Leaf-02,Leaf,Eth1/1,-8.0026,0,54.8700,35.9200
1772056586.0517,eastus,dc1,Leaf-03,Leaf,Eth1/1,-8.0400,0,54.1800,41.9900
1772056586.0517,eastus,dc1,Leaf-04,Leaf,Eth1/1,-7.9683,0,56.0200,34.6900
1772056586.0517,eastus,dc1,Leaf-05,Leaf,Eth1/1,-8.0817,0,54.1500,41.7000
1772056586.0517,eastus,dc2,Leaf-01,Leaf,Eth1/1,-7.9910,0,54.7100,47.5100
1772056586.0517,eastus,dc2,Leaf-02,Leaf,Eth1/1,-7.9864,0,55.5400,30.4100
1772056586.0517,eastus,dc2,Leaf-03,Leaf,Eth1/1,-7.9915,0,57.4900,42.2000
1772056586.0517,eastus,dc2,Leaf-04,Leaf,Eth1/1,-8.0921,0,54.8800,49.6300
1772056586.0517,eastus,dc2,Leaf-05,Leaf,Eth1/1,-7.9746,0,53.4500,38.1900
1772056586.0517,westus,dc1,Leaf-01,Leaf,Eth1/1,-8.0106,0,55.5700,43.3100
1772056586.0517,westus,dc1,Leaf-02,Leaf,Eth1/1,-8.0311,0,57.9700,38.5400
1772056586.0517,westus,dc1,Leaf-03,Leaf,Eth1/1,-8.0049,0,54.6500,47.1100
1772056586.0517,westus,dc1,Leaf-04,Leaf,Eth1/1,-7.9881,0,53.9800,49.0100
1772056586.0517,westus,dc1,Leaf-05,Leaf,Eth1/1,-8.0011,0,55.0000,37.6500
1772056586.0517,westus,dc2,Leaf-01,Leaf,Eth1/1,-8.0311,0,57.5200,33.2900
1772056586.0517,westus,dc2,Leaf-02,Leaf,Eth1/1,-8.0002,0,53.6800,34.6400
1772056586.0517,westus,dc2,Leaf-03,Leaf,Eth1/1,-8.0306,0,55.4900,31.3300
1772056586.0517,westus,dc2,Leaf-04,Leaf,Eth1/1,-7.9873,0,56.7900,44.3000
1772056586.0517,westus,dc2,Leaf-05,Leaf,Eth1/1,-7.9415,0,55.1900,46.1000
1772056587.0520,eastus,dc1,Leaf-01,Leaf,Eth1/1,-8.0473,0,55.5100,41.0700
1772056587.0520,eastus,dc1,Leaf-02,Leaf,Eth1/1,-7.9758,0,56.7000,48.9700
1772056587.0520,eastus,dc1,Leaf-03,Leaf,Eth1/1,-7.9721,0,56.4700,36.6000
1772056587.0520,eastus,dc1,Leaf-04,Leaf,Eth1/1,-7.9454,0,57.9000,45.3100
1772056587.0520,eastus,dc1,Leaf-05,Leaf,Eth1/1,-8.0060,0,53.6200,31.3600
1772056587.0520,eastus,dc2,Leaf-01,Leaf,Eth1/1,-7.9942,0,57.7100,43.1900
1772056587.0520,eastus,dc2,Leaf-02,Leaf,Eth1/1,-8.0273,0,56.5000,34.2600
1772056587.0520,eastus,dc2,Leaf-03,Leaf,Eth1/1,-7.9937,0,52.4800,43.3700
1772056587.0520,eastus,dc2,Leaf-04,Leaf,Eth1/1,-7.9479,0,53.3900,36.9000
1772056587.0520,eastus,dc2,Leaf-05,Leaf,Eth1/1,-8.0327,0,57.5800,44.3300
1772056587.0520,westus,dc1,Leaf-01,Leaf,Eth1/1,-8.0019,0,53.1800,44.5000
1772056587.0520,westus,dc1,Leaf-02,Leaf,Eth1/1,-7.9435,0,58.0100,39.9500
1772056587.0520,westus,dc1,Leaf-03,Leaf,Eth1/1,-7.9067,0,54.8800,34.3800
1772056587.0520,westus,dc1,Leaf-04,Leaf,Eth1/1,-8.0691,0,56.8400,30.1700
1772056587.0520,westus,dc1,Leaf-05,Leaf,Eth1/1,-7.9557,0,52.9900,45.3000
1772056587.0520,westus,dc2,Leaf-01,Leaf,Eth1/1,-7.9453,0,54.3300,44.6600
1772056587.0520,westus,dc2,Leaf-02,Leaf,Eth1/1,-7.9635,0,53.5800,32.0600
1772056587.0520,westus,dc2,Leaf-03,Leaf,Eth1/1,-7.9472,0,53.9400,43.9800
1772056587.0520,westus,dc2,Leaf-04,Leaf,Eth1/1,-8.0962,0,59.2500,36.1300
1772056587.0520,westus,dc2,Leaf-05,Leaf,Eth1/1,-7.9727,0,55.8200,36.4000
1772056588.0519,eastus,dc1,Leaf-01,Leaf,Eth1/1,-8.0413,0,52.1800,42.6700
1772056588.0519,eastus,dc1,Leaf-02,Leaf,Eth1/1,-7.9923,0,50.4600,42.2200
1772056588.0519,eastus,dc1,Leaf-03,Leaf,Eth1/1,-7.9937,0,54.7400,41.7900
1772056588.0519,eastus,dc1,Leaf-04,Leaf,Eth1/1,-8.0443,0,57.0300,48.8800
1772056588.0519,eastus,dc1,Leaf-05,Leaf,Eth1/1,-7.9649,0,56.8200,45.5100
1772056588.0519,eastus,dc2,Leaf-01,Leaf,Eth1/1,-8.0050,0,53.0100,40.4600
1772056588.0519,eastus,dc2,Leaf-02,Leaf,Eth1/1,-8.0536,0,57.2300,43.6400
1772056588.0519,eastus,dc2,Leaf-03,Leaf,Eth1/1,-7.9703,0,52.0800,35.4000
1772056588.0519,eastus,dc2,Leaf-04,Leaf,Eth1/1,-7.9644,0,53.6000,45.6700
1772056588.0519,eastus,dc2,Leaf-05,Leaf,Eth1/1,-8.0269,0,54.2300,47.4500
1772056588.0519,westus,dc1,Leaf-01,Leaf,Eth1/1,-8.1275,0,59.0100,32.7200
1772056588.0519,westus,dc1,Leaf-02,Leaf,Eth1/1,-8.0495,0,53.8000,30.5600
1772056588.0519,westus,dc1,Leaf-03,Leaf,Eth1/1,-8.0601,0,52.8700,33.3900
1772056588.0519,westus,dc1,Leaf-04,Leaf,Eth1/1,-8.0499,0,56.5500,33.9000
1772056588.0519,westus,dc1,Leaf-05,Leaf,Eth1/1,-8.0671,0,57.6900,31.0900
1772056588.0519,westus,dc2,Leaf-01,Leaf,Eth1/1,-8.0091,0,52.7000,49.4400
1772056588.0519,westus,dc2,Leaf-02,Leaf,Eth1/1,-8.1002,0,52.5700,47.2500
1772056588.0519,westus,dc2,Leaf-03,Leaf,Eth1/1,-7.9727,0,57.6700,31.5200
1772056588.0519,westus,dc2,Leaf-04,Leaf,Eth1/1,-7.9482,0,53.7400,33.2500
1772056588.0519,westus,dc2,Leaf-05,Leaf,Eth1/1,-8.0787,0,54.5600,37.0200
1772056589.0519,eastus,dc1,Leaf-01,Leaf,Eth1/1,-8.0718,0,56.5700,41.6500
1772056589.0519,eastus,dc1,Leaf-02,Leaf,Eth1/1,-7.9425,0,55.4800,37.3500
1772056589.0519,eastus,dc1,Leaf-03,Leaf,Eth1/1,-7.9662,0,54.3600,40.0800
1772056589.0519,eastus,dc1,Leaf-04,Leaf,Eth1/1,-8.0038,0,55.5200,46.9000
1772056589.0519,eastus,dc1,Leaf-05,Leaf,Eth1/1,-8.0245,0,56.9000,31.4100
1772056589.0519,eastus,dc2,Leaf-01,Leaf,Eth1/1,-7.9290,0,50.7300,44.3200
1772056589.0519,eastus,dc2,Leaf-02,Leaf,Eth1/1,-7.9981,0,58.2400,33.0300
1772056589.0519,eastus,dc2,Leaf-03,Leaf,Eth1/1,-7.9754,0,57.5400,43.6700
1772056589.0519,eastus,dc2,Leaf-04,Leaf,Eth1/1,-8.0301,0,54.5500,35.2100
1772056589.0519,eastus,dc2,Leaf-05,Leaf,Eth1/1,-8.0398,0,55.0500,33.4200
1772056589.0519,westus,dc1,Leaf-01,Leaf,Eth1/1,-7.9768,0,57.1900,34.2900
1772056589.0519,westus,dc1,Leaf-02,Leaf,Eth1/1,-8.0496,0,54.3000,32.4500
1772056589.0519,westus,dc1,Leaf-03,Leaf,Eth1/1,-8.0000,0,51.1000,34.4600
1772056589.0519,westus,dc1,Leaf-04,Leaf,Eth1/1,-8.1159,0,57.1200,48.3700
1772056589.0519,westus,dc1,Leaf-05,Leaf,Eth1/1,-8.0104,0,60.2600,44.8400
1772056589.0519,westus,dc2,Leaf-01,Leaf,Eth1/1,-7.9399,0,55.2900,37.2300
1772056589.0519,westus,dc2,Leaf-02,Leaf,Eth1/1,-8.1053,0,57.5800,41.2200
1772056589.0519,westus,dc2,Leaf-03,Leaf,Eth1/1,-8.0651,0,57.2400,39.1700
1772056589.0519,westus,dc2,Leaf-04,Leaf,Eth1/1,-7.9461,0,56.2800,36.2800
1772056589.0519,westus,dc2,Leaf-05,Leaf,Eth1/1,-7.9332,0,54.3900,45.3100
1772056590.0518,eastus,dc1,Leaf-01,Leaf,Eth1/1,-8.0167,0,54.0100,41.8400
1772056590.0518,eastus,dc1,Leaf-02,Leaf,Eth1/1,-8.0119,0,54.2900,49.3000
1772056590.0518,eastus,dc1,Leaf-03,Leaf,Eth1/1,-7.9484,0,51.6700,42.8400
1772056590.0518,eastus,dc1,Leaf-04,Leaf,Eth1/1,-7.9482,0,51.4700,41.3400
1772056590.0518,eastus,dc1,Leaf-05,Leaf,Eth1/1,-7.9837,0,56.9200,36.6100
1772056590.0518,eastus,dc2,Leaf-01,Leaf,Eth1/1,-7.9466,0,55.2200,35.9200
1772056590.0518,eastus,dc2,Leaf-02,Leaf,Eth1/1,-8.0913,0,53.0900,39.4000
1772056590.0518,eastus,dc2,Leaf-03,Leaf,Eth1/1,-8.0263,0,56.9000,37.4800
1772056590.0518,eastus,dc2,Leaf-04,Leaf,Eth1/1,-7.9847,0,57.3000,34.0400
1772056590.0518,eastus,dc2,Leaf-05,Leaf,Eth1/1,-7.9608,0,54.1700,46.8700
1772056590.0518,westus,dc1,Leaf-01,Leaf,Eth1/1,-8.0503,0,54.9100,30.2500
1772056590.0518,westus,dc1,Leaf-02,Leaf,Eth1/1,-8.0137,0,51.8900,40.7900
1772056590.0518,westus,dc1,Leaf-03,Leaf,Eth1/1,-7.9977,0,51.5400,47.4000
1772056590.0518,westus,dc1,Leaf-04,Leaf,Eth1/1,-7.9439,0,51.0300,46.0800
1772056590.0518,westus,dc1,Leaf-05,Leaf,Eth1/1,-8.0349,0,56.8200,37.1100
1772056590.0518,westus,dc2,Leaf-01,Leaf,Eth1/1,-8.0527,0,51.7500,38.2000
1772056590.0518,westus,dc2,Leaf-02,Leaf,Eth1/1,-7.9049,0,53.7300,39.8300
1772056590.0518,westus,dc2,Leaf-03,Leaf,Eth1/1,-8.0683,0,53.5000,38.7800
1772056590.0518,westus,dc2,Leaf-04,Leaf,Eth1/1,-7.9570,0,56.1800,33.1600
1772056590.0518,westus,dc2,Leaf-05,Leaf,Eth1/1,-8.0257,0,52.0800,49.7800
1772056591.0520,eastus,dc1,Leaf-01,Leaf,Eth1/1,-7.9840,0,61.6800,35.8300
1772056591.0520,eastus,dc1,Leaf-02,Leaf,Eth1/1,-8.0150,0,58.7100,35.6100
1772056591.0520,eastus,dc1,Leaf-03,Leaf,Eth1/1,-7.9283,0,54.0600,49.6100
1772056591.0520,eastus,dc1,Leaf-04,Leaf,Eth1/1,-7.9254,0,54.6100,39.6600
1772056591.0520,eastus,dc1,Leaf-05,Leaf,Eth1/1,-7.8876,0,54.7800,36.7300
1772056591.0520,eastus,dc2,Leaf-01,Leaf,Eth1/1,-7.9751,0,55.6800,35.4000
1772056591.0520,eastus,dc2,Leaf-02,Leaf,Eth1/1,-8.0714,0,51.6900,41.6100
1772056591.0520,eastus,dc2,Leaf-03,Leaf,Eth1/1,-8.0103,0,52.3800,40.9900
1772056591.0520,eastus,dc2,Leaf-04,Leaf,Eth1/1,-7.9577,0,55.7800,38.5600
1772056591.0520,eastus,dc2,Leaf-05,Leaf,Eth1/1,-7.9282,0,54.6900,38.6200
1772056591.0520,westus,dc1,Leaf-01,Leaf,Eth1/1,-8.0613,0,55.8000,32.5900
1772056591.0520,westus,dc1,Leaf-02,Leaf,Eth1/1,-7.9624,0,58.0800,39.1400
1772056591.0520,westus,dc1,Leaf-03,Leaf,Eth1/1,-8.0348,0,54.7600,34.4800
1772056591.0520,westus,dc1,Leaf-04,Leaf,Eth1/1,-8.0269,0,55.8700,47.9100
1772056591.0520,westus,dc1,Leaf-05,Leaf,Eth1/1,-7.9616,0,56.2900,37.9500
1772056591.0520,westus,dc2,Leaf-01,Leaf,Eth1/1,-7.9821,0,55.5400,42.6500
1772056591.0520,westus,dc2,Leaf-02,Leaf,Eth1/1,-7.9792,0,53.7500,35.9600
1772056591.0520,westus,dc2,Leaf-03,Leaf,Eth1/1,-7.9949,0,49.5900,38.9600
1772056591.0520,westus,dc2,Leaf-04,Leaf,Eth1/1,-8.0168,0,53.7800,39.0400
1772056591.0520,westus,dc2,Leaf-05,Leaf,Eth1/1,-7.9654,0,55.0700,42.0600
1772056592.0515,eastus,dc1,Leaf-01,Leaf,Eth1/1,-7.9978,0,54.2500,43.0100
1772056592.0515,eastus,dc1,Leaf-02,Leaf,Eth1/1,-7.9696,0,54.6200,33.3100
1772056592.0515,eastus,dc1,Leaf-03,Leaf,Eth1/1,-8.0312,0,54.8700,31.6600
1772056592.0515,eastus,dc1,Leaf-04,Leaf,Eth1/1,-8.0161,0,55.1700,32.0500
1772056592.0515,eastus,dc1,Leaf-05,Leaf,Eth1/1,-8.0056,0,54.1200,49.4500
1772056592.0515,eastus,dc2,Leaf-01,Leaf,Eth1/1,-8.0413,0,56.7100,37.4200
1772056592.0515,eastus,dc2,Leaf-02,Leaf,Eth1/1,-8.0408,0,54.2800,44.6400
1772056592.0515,eastus,dc2,Leaf-03,Leaf,Eth1/1,-8.0144,0,55.7300,39.9500
1772056592.0515,eastus,dc2,Leaf-04,Leaf,Eth1/1,-7.9497,0,54.7100,41.5000
1772056592.0515,eastus,dc2,Leaf-05,Leaf,Eth1/1,-7.8712,0,53.4600,34.2900
1772056592.0515,westus,dc1,Leaf-01,Leaf,Eth1/1,-8.0388,0,55.4800,32.5500
1772056592.0515,westus,dc1,Leaf-02,Leaf,Eth1/1,-8.0537,0,57.0500,30.4700
1772056592.0515,westus,dc1,Leaf-03,Leaf,Eth1/1,-7.9227,0,54.0500,31.1100
1772056592.0515,westus,dc1,Leaf-04,Leaf,Eth1/1,-7.9938,0,52.4800,37.4400
1772056592.0515,westus,dc1,Leaf-05,Leaf,Eth1/1,-7.9783,0,57.9500,38.2100
1772056592.0515,westus,dc2,Leaf-01,Leaf,Eth1/1,-8.0600,0,59.8500,49.9300
1772056592.0515,westus,dc2,Leaf-02,Leaf,Eth1/1,-8.0446,0,55.2700,30.7600
1772056592.0515,westus,dc2,Leaf-03,Leaf,Eth1/1,-7.9386,0,55.6500,32.2300
1772056592.0515,westus,dc2,Leaf-04,Leaf,Eth1/1,-7.9766,0,53.4800,43.3300
1772056592.0515,westus,dc2,Leaf-05,Leaf,Eth1/1,-8.0588,0,50.5200,47.7700
1772056593.0519,eastus,dc1,Leaf-01,Leaf,Eth1/1,-7.9154,0,53.2900,33.4400
1772056593.0519,eastus,dc1,Leaf-02,Leaf,Eth1/1,-7.9245,0,55.7700,42.7500
1772056593.0519,eastus,dc1,Leaf-03,Leaf,Eth1/1,-7.9917,0,54.0300,40.8900
1772056593.0519,eastus,dc1,Leaf-04,Leaf,Eth1/1,-7.9786,0,53.4900,42.7800
1772056593.0519,eastus,dc1,Leaf-05,Leaf,Eth1/1,-7.9669,0,54.5900,32.9500
1772056593.0519,eastus,dc2,Leaf-01,Leaf,Eth1/1,-8.0109,0,58.2200,44.0700
1772056593.0519,eastus,dc2,Leaf-02,Leaf,Eth1/1,-8.0497,0,54.2000,43.6500
1772056593.0519,eastus,dc2,Leaf-03,Leaf,Eth1/1,-8.0670,0,56.2700,45.6800
1772056593.0519,eastus,dc2,Leaf-04,Leaf,Eth1/1,-7.9430,0,52.3000,43.1200
1772056593.0519,eastus,dc2,Leaf-05,Leaf,Eth1/1,-8.0600,0,48.9900,46.2700
1772056593.0519,westus,dc1,Leaf-01,Leaf,Eth1/1,-7.9068,0,52.8400,31.3200
1772056593.0519,westus,dc1,Leaf-02,Leaf,Eth1/1,-7.9804,0,59.8800,41.5300
1772056593.0519,westus,dc1,Leaf-03,Leaf,Eth1/1,-8.0955,0,58.5600,49.9500
1772056593.0519,westus,dc1,Leaf-04,Leaf,Eth1/1,-7.9949,0,57.7500,41.2800
1772056593.0519,westus,dc1,Leaf-05,Leaf,Eth1/1,-7.9368,0,56.6400,45.6100
1772056593.0519,westus,dc2,Leaf-01,Leaf,Eth1/1,-7.9989,0,54.4300,31.8500
1772056593.0519,westus,dc2,Leaf-02,Leaf,Eth1/1,-8.0118,0,51.4900,40.0800
1772056593.0519,westus,dc2,Leaf-03,Leaf,Eth1/1,-8.0703,0,50.9400,49.3500
1772056593.0519,westus,dc2,Leaf-04,Leaf,Eth1/1,-8.0475,0,52.3200,31.2300
1772056593.0519,westus,dc2,Leaf-05,Leaf,Eth1/1,-8.0564,0,53.5900,42.5300
1772056594.0518,eastus,dc1,Leaf-01,Leaf,Eth1/1,-7.9995,0,53.3800,45.1300
1772056594.0518,eastus,dc1,Leaf-02,Leaf,Eth1/1,-8.0026,0,54.0100,43.7700
1772056594.0518,eastus,dc1,Leaf-03,Leaf,Eth1/1,-8.0413,0,54.0000,45.4100
1772056594.0518,eastus,dc1,Leaf-04,Leaf,Eth1/1,-8.0416,0,53.7500,41.1600
1772056594.0518,eastus,dc1,Leaf-05,Leaf,Eth1/1,-7.9032,0,54.9700,45.0100
1772056594.0518,eastus,dc2,Leaf-01,Leaf,Eth1/1,-7.9900,0,53.6800,44.0700
1772056594.0518,eastus,dc2,Leaf-02,Leaf,Eth1/1,-8.0181,0,53.6200,44.7800
1772056594.0518,eastus,dc2,Leaf-03,Leaf,Eth1/1,-7.9932,0,54.7600,48.7500
1772056594.0518,eastus,dc2,Leaf-04,Leaf,Eth1/1,-7.9967,0,54.4300,44.5300
1772056594.0518,eastus,dc2,Leaf-05,Leaf,Eth1/1,-8.0314,0,53.3700,34.1100
1772056594.0518,westus,dc1,Leaf-01,Leaf,Eth1/1,-7.9523,0,54.2900,47.4200
1772056594.0518,westus,dc1,Leaf-02,Leaf,Eth1/1,-8.0198,0,56.0000,46.3000
1772056594.0518,westus,dc1,Leaf-03,Leaf,Eth1/1,-7.9517,0,56.0700,30.8200
1772056594.0518,westus,dc1,Leaf-04,Leaf,Eth1/1,-8.0497,0,55.2100,39.1000
1772056594.0518,westus,dc1,Leaf-05,Leaf,Eth1/1,-7.9852,0,57.0900,40.8200
1772056594.0518,westus,dc2,Leaf-01,Leaf,Eth1/1,-8.0397,0,54.9500,33.9700
1772056594.0518,westus,dc2,Leaf-02,Leaf,Eth1/1,-8.0307,0,53.7300,46.1700
1772056594.0518,westus,dc2,Leaf-03,Leaf,Eth1/1,-8.0225,0,55.8200,35.1600
1772056594.0518,westus,dc2,Leaf-04,Leaf,Eth1/1,-8.0273,0,54.0900,31.6000
1772056594.0518,westus,dc2,Leaf-05,Leaf,Eth1/1,-7.9606,0,56.1700,30.3500
1772056595.0515,eastus,dc1,Leaf-01,Leaf,Eth1/1,-8.0089,0,54.7700,30.3300
1772056595.0515,eastus,dc1,Leaf-02,Leaf,Eth1/1,-8.0285,0,56.4900,37.4600
1772056595.0515,eastus,dc1,Leaf-03,Leaf,Eth1/1,-7.9644,0,59.1800,33.7000
1772056595.0515,eastus,dc1,Leaf-04,Leaf,Eth1/1,-7.9825,0,53.7700,34.0000
1772056595.0515,eastus,dc1,Leaf-05,Leaf,Eth1/1,-7.9899,0,54.5800,42.9700
1772056595.0515,eastus,dc2,Leaf-01,Leaf,Eth1/1,-8.0989,0,57.2300,35.6400
1772056595.0515,eastus,dc2,Leaf-02,Leaf,Eth1/1,-8.0418,0,58.1700,47.3500
1772056595.0515,eastus,dc2,Leaf-03,Leaf,Eth1/1,-8.0207,0,59.7200,33.2500
1772056595.0515,eastus,dc2,Leaf-04,Leaf,Eth1/1,-7.9686,0,54.8400,45.3900
1772056595.0515,eastus,dc2,Leaf-05,Leaf,Eth1/1,-7.9952,0,53.4000,49.7000
1772056595.0515,westus,dc1,Leaf-01,Leaf,Eth1/1,-7.9478,0,58.3900,40.7300
1772056595.0515,westus,dc1,Leaf-02,Leaf,Eth1/1,-7.9484,0,56.7500,31.1800
1772056595.0515,westus,dc1,Leaf-03,Leaf,Eth1/1,-8.0437,0,58.9600,32.8800
1772056595.0515,westus,dc1,Leaf-04,Leaf,Eth1/1,-7.9388,0,54.4500,40.1400
1772056595.0515,westus,dc1,Leaf-05,Leaf,Eth1/1,-8.0407,0,55.9600,32.6300
1772056595.0515,westus,dc2,Leaf-01,Leaf,Eth1/1,-7.9745,0,59.3900,46.9000
1772056595.0515,westus,dc2,Leaf-02,Leaf,Eth1/1,-8.1299,0,57.2500,32.9400
1772056595.0515,westus,dc2,Leaf-03,Leaf,Eth1/1,-7.9314,0,55.4800,42.6700
1772056595.0515,westus,dc2,Leaf-04,Leaf,Eth1/1,-8.0000,0,52.5400,32.9400
1772056595.0515,westus,dc2,Leaf-05,Leaf,Eth1/1,-8.0364,0,57.8700,40.0100
1772056596.0517,eastus,dc1,Leaf-01,Leaf,Eth1/1,-8.1199,0,50.8400,46.3900
1772056596.0517,eastus,dc1,Leaf-02,Leaf,Eth1/1,-8.0216,0,56.3500,48.9000
1772056596.0517,eastus,dc1,Leaf-03,Leaf,Eth1/1,-8.0328,0,54.2400,38.6400
1772056596.0517,eastus,dc1,Leaf-04,Leaf,Eth1/1,-7.9002,0,54.8600,37.3100
1772056596.0517,eastus,dc1,Leaf-05,Leaf,Eth1/1,-7.9579,0,56.3800,34.5900
1772056596.0517,eastus,dc2,Leaf-01,Leaf,Eth1/1,-7.9518,0,56.6200,40.8300
1772056596.0517,eastus,dc2,Leaf-02,Leaf,Eth1/1,-7.9932,0,56.9400,49.2500
1772056596.0517,eastus,dc2,Leaf-03,Leaf,Eth1/1,-8.0414,0,50.3300,47.5100
1772056596.0517,eastus,dc2,Leaf-04,Leaf,Eth1/1,-8.1204,0,53.0100,44.6600
1772056596.0517,eastus,dc2,Leaf-05,Leaf,Eth1/1,-7.9057,0,57.0700,45.8700
1772056596.0517,westus,dc1,Leaf-01,Leaf,Eth1/1,-8.0065,0,57.0800,31.3800
1772056596.0517,westus,dc1,Leaf-02,Leaf,Eth1/1,-7.9464,0,57.1000,45.2600
1772056596.0517,westus,dc1,Leaf-03,Leaf,Eth1/1,-8.0270,0,55.6800,44.5800
1772056596.0517,westus,dc1,Leaf-04,Leaf,Eth1/1,-8.0524,0,54.1900,31.4000
1772056596.0517,westus,dc1,Leaf-05,Leaf,Eth1/1,-7.9983,0,57.1900,38.1100
1772056596.0517,westus,dc2,Leaf-01,Leaf,Eth1/1,-7.9708,0,58.0200,38.3400
1772056596.0517,westus,dc2,Leaf-02,Leaf,Eth1/1,-7.9471,0,54.1100,40.0700
1772056596.0517,westus,dc2,Leaf-03,Leaf,Eth1/1,-8.0642,0,54.3300,43.5500
1772056596.0517,westus,dc2,Leaf-04,Leaf,Eth1/1,-7.9955,0,55.8300,33.5100
1772056596.0517,westus,dc2,Leaf-05,Leaf,Eth1/1,-8.0179,0,54.5800,39.6600
1772056597.0515,eastus,dc1,Leaf-01,Leaf,Eth1/1,-7.9189,0,52.7000,31.6000
1772056597.0515,eastus,dc1,Leaf-02,Leaf,Eth1/1,-8.0401,0,55.8100,36.7400
1772056597.0515,eastus,dc1,Leaf-03,Leaf,Eth1/1,-8.0262,0,56.2600,34.9000
1772056597.0515,eastus,dc1,Leaf-04,Leaf,Eth1/1,-8.0488,0,53.3200,38.7000
1772056597.0515,eastus,dc1,Leaf-05,Leaf,Eth1/1,-7.9591,0,54.5000,36.2500
1772056597.0515,eastus,dc2,Leaf-01,Leaf,Eth1/1,-8.0483,0,54.1500,32.6300
1772056597.0515,eastus,dc2,Leaf-02,Leaf,Eth1/1,-7.9664,0,55.5700,41.6500
1772056597.0515,eastus,dc2,Leaf-03,Leaf,Eth1/1,-7.9651,0,60.4000,46.8000
1772056597.0515,eastus,dc2,Leaf-04,Leaf,Eth1/1,-8.0103,0,54.9900,41.4200
1772056597.0515,eastus,dc2,Leaf-05,Leaf,Eth1/1,-8.0238,0,58.7800,43.9400
1772056597.0515,westus,dc1,Leaf-01,Leaf,Eth1/1,-8.0391,0,53.6000,40.0700
1772056597.0515,westus,dc1,Leaf-02,Leaf,Eth1/1,-7.9649,0,56.7300,43.7800
1772056597.0515,westus,dc1,Leaf-03,Leaf,Eth1/1,-8.0185,0,54.9700,39.5100
1772056597.0515,westus,dc1,Leaf-04,Leaf,Eth1/1,-7.9569,0,54.7200,42.4000
1772056597.0515,westus,dc1,Leaf-05,Leaf,Eth1/1,-8.0144,0,51.0000,40.6800
1772056597.0515,westus,dc2,Leaf-01,Leaf,Eth1/1,-8.0387,0,53.1400,38.7300
1772056597.0515,westus,dc2,Leaf-02,Leaf,Eth1/1,-7.9946,0,52.2000,39.5000
1772056597.0515,westus,dc2,Leaf-03,Leaf,Eth1/1,-8.0388,0,58.9900,36.8100
1772056597.0515,westus,dc2,Leaf-04,Leaf,Eth1/1,-8.0175,0,55.8800,37.4100
